,date,id_station,min_entre,max_entre,min_exit,max_exit,station_t,remote_unit,c/a,total_entries,total_exits,sanity_check,weird_value_check,month
84023,2013-01-17,N071_R013_00-00-03,2908606.0,2909713.0,2826413.0,2827327.0,N071_R013,R013,N071,1107.0,914.0,False,False,1
84024,2013-01-17,N071_R013_00-00-04,5132660.0,5134491.0,1849499.0,1850112.0,N071_R013,R013,N071,1831.0,613.0,False,False,1
84025,2013-01-17,N071_R013_00-06-00,1328500.0,1328832.0,3034517.0,3035752.0,N071_R013,R013,N071,332.0,1235.0,False,False,1
84026,2013-01-17,N072_R012_05-00-01,4876024.0,4876957.0,3417490.0,3418399.0,N072_R012,R012,N072,933.0,909.0,False,False,1
84027,2013-01-17,N072_R012_05-00-02,3062699.0,3063993.0,1042027.0,1042437.0,N072_R012,R012,N072,1294.0,410.0,False,False,1
84028,2013-01-17,N072_R012_05-00-03,5552315.0,5553603.0,1554377.0,1554456.0,N072_R012,R012,N072,1288.0,79.0,False,False,1
84029,2013-01-17,N072_R012_05-03-01,6152388.0,6155866.0,1332984.0,1333770.0,N072_R012,R012,N072,3478.0,786.0,False,False,1
84030,2013-01-17,N072_R012_05-03-02,15767160.0,15770591.0,5099668.0,5100616.0,N072_R012,R012,N072,3431.0,948.0,False,False,1
84031,2013-01-17,N072_R012_05-03-03,14351720.0,14354789.0,5716950.0,5717955.0,N072_R012,R012,N072,3069.0,1005.0,False,False,1
84032,2013-01-17,N072_R012_05-03-05,6263984.0,6266535.0,2866792.0,2867850.0,N072_R012,R012,N072,2551.0,1058.0,False,False,1
84033,2013-01-17,N073_R013_02-00-00,1385921.0,1386063.0,8953858.0,8955951.0,N073_R013,R013,N073,142.0,2093.0,False,False,1
84034,2013-01-17,N073_R013_02-00-01,2998194.0,2998977.0,19389976.0,19395017.0,N073_R013,R013,N073,783.0,5041.0,False,False,1
84035,2013-01-17,N073_R013_02-00-02,1762105.0,1763404.0,5078611.0,5081946.0,N073_R013,R013,N073,1299.0,3335.0,False,False,1
84041,2013-01-17,N073_R013_02-00-08,1842597.0,1843155.0,1903977.0,1904554.0,N073_R013,R013,N073,558.0,577.0,False,False,1
84040,2013-01-17,N073_R013_02-00-07,1387246.0,1387971.0,706869.0,707292.0,N073_R013,R013,N073,725.0,423.0,False,False,1
84039,2013-01-17,N073_R013_02-00-06,682022.0,682955.0,580225.0,581128.0,N073_R013,R013,N073,933.0,903.0,False,False,1
84038,2013-01-17,N073_R013_02-00-05,3473570.0,3474674.0,3530757.0,3531955.0,N073_R013,R013,N073,1104.0,1198.0,False,False,1
84037,2013-01-17,N073_R013_02-00-04,2474445.0,2475721.0,3346580.0,3348406.0,N073_R013,R013,N073,1276.0,1826.0,False,False,1
84036,2013-01-17,N073_R013_02-00-03,660090.0,661464.0,1277112.0,1279521.0,N073_R013,R013,N073,1374.0,2409.0,False,False,1
79647,2013-01-18,N073_R013_02-00-08,1843178.0,1843747.0,1904564.0,1905174.0,N073_R013,R013,N073,569.0,610.0,False,False,1
79646,2013-01-18,N073_R013_02-00-07,1387990.0,1388705.0,707294.0,707702.0,N073_R013,R013,N073,715.0,408.0,False,False,1
79645,2013-01-18,N073_R013_02-00-06,682986.0,683853.0,581146.0,582035.0,N073_R013,R013,N073,867.0,889.0,False,False,1
79644,2013-01-18,N073_R013_02-00-05,3474725.0,3475722.0,3531967.0,3533222.0,N073_R013,R013,N073,997.0,1255.0,False,False,1
79643,2013-01-18,N073_R013_02-00-04,2475766.0,2477035.0,3348431.0,3350278.0,N073_R013,R013,N073,1269.0,1847.0,False,False,1
79642,2013-01-18,N073_R013_02-00-03,661499.0,662778.0,1279557.0,1282111.0,N073_R013,R013,N073,1279.0,2554.0,False,False,1
79641,2013-01-18,N073_R013_02-00-02,1763454.0,1764647.0,5082017.0,5085505.0,N073_R013,R013,N073,1193.0,3488.0,False,False,1
79640,2013-01-18,N073_R013_02-00-01,2999005.0,2999695.0,19395157.0,19400441.0,N073_R013,R013,N073,690.0,5284.0,False,False,1
79639,2013-01-18,N073_R013_02-00-00,1386063.0,1386205.0,8955969.0,8958163.0,N073_R013,R013,N073,142.0,2194.0,False,False,1
79638,2013-01-18,N072_R012_05-03-06,7665919.0,7668240.0,4706635.0,4707998.0,N072_R012,R012,N072,2321.0,1363.0,False,False,1
79637,2013-01-18,N072_R012_05-03-05,6266584.0,6269251.0,2867890.0,2869043.0,N072_R012,R012,N072,2667.0,1153.0,False,False,1
79636,2013-01-18,N072_R012_05-03-04,12647047.0,12650141.0,5467330.0,5468461.0,N072_R012,R012,N072,3094.0,1131.0,False,False,1
79635,2013-01-18,N072_R012_05-03-03,14354846.0,14357966.0,5718020.0,5719128.0,N072_R012,R012,N072,3120.0,1108.0,False,False,1
79634,2013-01-18,N072_R012_05-03-02,15770650.0,15773993.0,5100662.0,5101635.0,N072_R012,R012,N072,3343.0,973.0,False,False,1
79598,2013-01-18,N067_R012_00-03-01,11288892.0,11291452.0,2071028.0,2071588.0,N067_R012,R012,N067,2560.0,560.0,False,False,1
79597,2013-01-18,N067_R012_00-03-00,6366451.0,6368784.0,1540211.0,1540892.0,N067_R012,R012,N067,2333.0,681.0,False,False,1
79596,2013-01-18,N067_R012_00-00-05,8506053.0,8507553.0,5359970.0,5361185.0,N067_R012,R012,N067,1500.0,1215.0,False,False,1
79595,2013-01-18,N067_R012_00-00-04,8128620.0,8129702.0,7831109.0,7832736.0,N067_R012,R012,N067,1082.0,1627.0,False,False,1
79594,2013-01-18,N067_R012_00-00-03,7099264.0,7100414.0,7257895.0,7259405.0,N067_R012,R012,N067,1150.0,1510.0,False,False,1
79593,2013-01-18,N067_R012_00-00-02,6373359.0,6374652.0,8714516.0,8716274.0,N067_R012,R012,N067,1293.0,1758.0,False,False,1
79592,2013-01-18,N067_R012_00-00-01,218601.0,220089.0,233478.0,235242.0,N067_R012,R012,N067,1488.0,1764.0,False,False,1
79591,2013-01-18,N067_R012_00-00-00,235333.0,236902.0,156322.0,157322.0,N067_R012,R012,N067,1569.0,1000.0,False,False,1
79599,2013-01-18,N067_R012_00-03-02,13648091.0,13651544.0,3574666.0,3574944.0,N067_R012,R012,N067,3453.0,278.0,False,False,1
79600,2013-01-18,N067_R012_00-05-00,447336.0,447734.0,6077087.0,6081073.0,N067_R012,R012,N067,398.0,3986.0,False,False,1
79601,2013-01-18,N067_R012_00-05-01,2707538.0,2708237.0,13728463.0,13732972.0,N067_R012,R012,N067,699.0,4509.0,False,False,1
79602,2013-01-18,N067_R012_00-05-02,2785488.0,2786842.0,7081060.0,7084423.0,N067_R012,R012,N067,1354.0,3363.0,False,False,1
79633,2013-01-18,N072_R012_05-03-01,6155945.0,6159415.0,1333804.0,1334693.0,N072_R012,R012,N072,3470.0,889.0,False,False,1
79632,2013-01-18,N072_R012_05-03-00,173066.0,176151.0,173157.0,173993.0,N072_R012,R012,N072,3085.0,836.0,False,False,1
79631,2013-01-18,N072_R012_05-00-02,3064068.0,3065298.0,1042453.0,1042843.0,N072_R012,R012,N072,1230.0,390.0,False,False,1
79630,2013-01-18,N072_R012_05-00-01,4877021.0,4877965.0,3418437.0,3419381.0,N072_R012,R012,N072,944.0,944.0,False,False,1
79629,2013-01-18,N072_R012_05-00-00,3650596.0,3650862.0,4088763.0,4089783.0,N072_R012,R012,N072,266.0,1020.0,False,False,1
79628,2013-01-18,N071_R013_00-06-00,1328854.0,1329208.0,3035760.0,3037088.0,N071_R013,R013,N071,354.0,1328.0,False,False,1
79627,2013-01-18,N071_R013_00-00-04,5134552.0,5135666.0,1850116.0,1850688.0,N071_R013,R013,N071,1114.0,572.0,False,False,1
79626,2013-01-18,N071_R013_00-00-03,2909764.0,2911603.0,2827332.0,2828337.0,N071_R013,R013,N071,1839.0,1005.0,False,False,1
79625,2013-01-18,N071_R013_00-00-02,1425694.0,1426870.0,2093635.0,2094991.0,N071_R013,R013,N071,1176.0,1356.0,False,False,1
79624,2013-01-18,N071_R013_00-00-01,1579722.0,1580743.0,3727678.0,3729589.0,N071_R013,R013,N071,1021.0,1911.0,False,False,1
79623,2013-01-18,N071_R013_00-00-00,3554100.0,3555212.0,10078320.0,10082052.0,N071_R013,R013,N071,1112.0,3732.0,False,False,1
79622,2013-01-18,N070_R012_04-05-01,0.0,0.0,1170.0,1171.0,N070_R012,R012,N070,0.0,1.0,False,False,1
79621,2013-01-18,N070_R012_04-05-00,4301.0,4302.0,0.0,0.0,N070_R012,R012,N070,1.0,0.0,False,False,1
79620,2013-01-18,N070_R012_04-00-04,10264594.0,10266824.0,4683122.0,4684304.0,N070_R012,R012,N070,2230.0,1182.0,False,False,1
79619,2013-01-18,N070_R012_04-00-03,7334483.0,7335980.0,5001616.0,5002941.0,N070_R012,R012,N070,1497.0,1325.0,False,False,1
79618,2013-01-18,N070_R012_04-00-02,6542686.0,6544258.0,6341531.0,6343125.0,N070_R012,R012,N070,1572.0,1594.0,False,False,1
79617,2013-01-18,N070_R012_04-00-01,172027.0,173670.0,195824.0,197716.0,N070_R012,R012,N070,1643.0,1892.0,False,False,1
79603,2013-01-18,N067_R012_00-05-03,1815311.0,1817007.0,1673891.0,1675366.0,N067_R012,R012,N067,1696.0,1475.0,False,False,1
79604,2013-01-18,N067_R012_00-06-00,1966924.0,1967110.0,1900468.0,1900738.0,N067_R012,R012,N067,186.0,270.0,False,False,1
79605,2013-01-18,N067_R012_00-06-01,104679.0,104724.0,712392.0,712986.0,N067_R012,R012,N067,45.0,594.0,False,False,1
79606,2013-01-18,N067_R012_00-06-02,843.0,843.0,0.0,0.0,N067_R012,R012,N067,0.0,0.0,False,False,1
79607,2013-01-18,N067_R012_00-06-03,0.0,0.0,59.0,59.0,N067_R012,R012,N067,0.0,0.0,False,False,1
79608,2013-01-18,N068_R012_03-00-00,5364765.0,5366798.0,3825802.0,3828048.0,N068_R012,R012,N068,2033.0,2246.0,False,False,1
79609,2013-01-18,N068_R012_03-00-01,3137078.0,3139499.0,598495.0,599221.0,N068_R012,R012,N068,2421.0,726.0,False,False,1
79611,2013-01-18,N068_R012_03-06-00,5306900.0,5307881.0,7093992.0,7094772.0,N068_R012,R012,N068,981.0,780.0,False,False,1
79612,2013-01-18,N069_R013_01-00-00,3136087.0,3137832.0,1534031.0,1534734.0,N069_R013,R013,N069,1745.0,703.0,False,False,1
79613,2013-01-18,N069_R013_01-00-01,3797342.0,3798815.0,1706078.0,1707032.0,N069_R013,R013,N069,1473.0,954.0,False,False,1
79614,2013-01-18,N069_R013_01-00-02,4286746.0,4288963.0,3156061.0,3157728.0,N069_R013,R013,N069,2217.0,1667.0,False,False,1
79615,2013-01-18,N069_R013_01-06-00,158791.0,159265.0,631350.0,632619.0,N069_R013,R013,N069,474.0,1269.0,False,False,1
79616,2013-01-18,N070_R012_04-00-00,3117740.0,3119707.0,2361246.0,2362857.0,N070_R012,R012,N070,1967.0,1611.0,False,False,1
79610,2013-01-18,N068_R012_03-00-02,4570744.0,4572758.0,597542.0,597839.0,N068_R012,R012,N068,2014.0,297.0,False,False,1
82413,2013-01-18,N072_R012_05-00-03,5553658.0,5555083.0,1554466.0,1554563.0,N072_R012,R012,N072,1425.0,97.0,False,False,1
80960,2013-01-18,R138_R293_00-06-00,2399056.0,2400689.0,2469775.0,2471218.0,R138_R293,R293,R138,1633.0,1443.0,False,False,1
80959,2013-01-18,R138_R293_00-05-01,0.0,0.0,661.0,662.0,R138_R293,R293,R138,0.0,1.0,False,False,1
80958,2013-01-18,R138_R293_00-05-00,1136.0,1137.0,0.0,0.0,R138_R293,R293,R138,1.0,0.0,False,False,1
80957,2013-01-18,R138_R293_00-03-06,13255716.0,13258553.0,17268145.0,17271952.0,R138_R293,R293,R138,2837.0,3807.0,False,False,1
80956,2013-01-18,R138_R293_00-03-05,15623184.0,15626103.0,15173794.0,15176546.0,R138_R293,R293,R138,2919.0,2752.0,False,False,1
80955,2013-01-18,R138_R293_00-03-04,110444.0,110725.0,813747.0,817090.0,R138_R293,R293,R138,281.0,3343.0,False,False,1
80954,2013-01-18,R138_R293_00-03-03,5983176.0,5986850.0,3854494.0,3856412.0,R138_R293,R293,R138,3674.0,1918.0,False,False,1
80952,2013-01-18,R138_R293_00-03-01,19425243.0,19428714.0,7643478.0,7644710.0,R138_R293,R293,R138,3471.0,1232.0,False,False,1
80951,2013-01-18,R138_R293_00-03-00,14721864.0,14725089.0,4579197.0,4579977.0,R138_R293,R293,R138,3225.0,780.0,False,False,1
80950,2013-01-18,R138_R293_00-00-04,11306257.0,11310474.0,5147134.0,5148988.0,R138_R293,R293,R138,4217.0,1854.0,False,False,1
80949,2013-01-18,R138_R293_00-00-03,14589431.0,14593979.0,7642900.0,7645325.0,R138_R293,R293,R138,4548.0,2425.0,False,False,1
80948,2013-01-18,R138_R293_00-00-02,13354512.0,13359233.0,7069533.0,7072047.0,R138_R293,R293,R138,4721.0,2514.0,False,False,1
80947,2013-01-18,R138_R293_00-00-01,417374.0,421313.0,267999.0,270582.0,R138_R293,R293,R138,3939.0,2583.0,False,False,1
80946,2013-01-18,R138_R293_00-00-00,954480.0,958525.0,584968.0,587828.0,R138_R293,R293,R138,4045.0,2860.0,False,False,1
80953,2013-01-18,R138_R293_00-03-02,3412552.0,3415740.0,1574129.0,1575762.0,R138_R293,R293,R138,3188.0,1633.0,False,False,1
80973,2013-01-18,R142_R293_01-00-00,6901422.0,6902356.0,5536811.0,5538043.0,R142_R293,R293,R142,934.0,1232.0,False,False,1
80974,2013-01-18,R142_R293_01-00-01,8640684.0,8642866.0,5819260.0,5820630.0,R142_R293,R293,R142,2182.0,1370.0,False,False,1
80975,2013-01-18,R142_R293_01-00-02,2730218.0,2732245.0,2597961.0,2599767.0,R142_R293,R293,R142,2027.0,1806.0,False,False,1
80976,2013-01-18,R142_R293_01-00-03,5347969.0,5349437.0,14006982.0,14010612.0,R142_R293,R293,R142,1468.0,3630.0,False,False,1
80977,2013-01-18,R142_R293_01-06-00,806982.0,807096.0,2406784.0,2407309.0,R142_R293,R293,R142,114.0,525.0,False,False,1
80978,2013-01-18,R142_R293_01-06-01,3895881.0,3896723.0,8191345.0,8193246.0,R142_R293,R293,R142,842.0,1901.0,False,False,1
94621,2013-01-19,R138_R293_00-00-03,14594392.0,14596362.0,7645538.0,7646391.0,R138_R293,R293,R138,1970.0,853.0,False,False,1
94622,2013-01-19,R138_R293_00-00-04,11310792.0,11312538.0,5149197.0,5149924.0,R138_R293,R293,R138,1746.0,727.0,False,False,1
94623,2013-01-19,R138_R293_00-03-00,14725302.0,14726443.0,4580045.0,4580429.0,R138_R293,R293,R138,1141.0,384.0,False,False,1
94624,2013-01-19,R138_R293_00-03-01,19429013.0,19430357.0,7644825.0,7645384.0,R138_R293,R293,R138,1344.0,559.0,False,False,1
94625,2013-01-19,R138_R293_00-03-02,3416039.0,3417339.0,1575923.0,1576592.0,R138_R293,R293,R138,1300.0,669.0,False,False,1
94626,2013-01-19,R138_R293_00-03-03,5987240.0,5989170.0,3856631.0,3857633.0,R138_R293,R293,R138,1930.0,1002.0,False,False,1
94627,2013-01-19,R138_R293_00-03-04,110768.0,110939.0,817382.0,818688.0,R138_R293,R293,R138,171.0,1306.0,False,False,1
94628,2013-01-19,R138_R293_00-03-05,15626494.0,15628125.0,15176956.0,15178756.0,R138_R293,R293,R138,1631.0,1800.0,False,False,1
94629,2013-01-19,R138_R293_00-03-06,13258982.0,13260711.0,17272446.0,17274885.0,R138_R293,R293,R138,1729.0,2439.0,False,False,1
94630,2013-01-19,R138_R293_00-05-00,1138.0,1141.0,0.0,0.0,R138_R293,R293,R138,3.0,0.0,False,False,1
94631,2013-01-19,R138_R293_00-05-01,0.0,0.0,662.0,662.0,R138_R293,R293,R138,0.0,0.0,False,False,1
94632,2013-01-19,R138_R293_00-06-00,2401145.0,2402065.0,2471413.0,2472687.0,R138_R293,R293,R138,920.0,1274.0,False,False,1
94620,2013-01-19,R138_R293_00-00-02,13359703.0,13361737.0,7072282.0,7073140.0,R138_R293,R293,R138,2034.0,858.0,False,False,1
94645,2013-01-19,R142_R293_01-00-00,6902473.0,6903177.0,5538098.0,5538847.0,R142_R293,R293,R142,704.0,749.0,False,False,1
94646,2013-01-19,R142_R293_01-00-01,8643115.0,8644056.0,5820702.0,5821447.0,R142_R293,R293,R142,941.0,745.0,False,False,1
94647,2013-01-19,R142_R293_01-00-02,2732523.0,2733501.0,2599859.0,2600889.0,R142_R293,R293,R142,978.0,1030.0,False,False,1
94648,2013-01-19,R142_R293_01-00-03,5349628.0,5350274.0,14010768.0,14012903.0,R142_R293,R293,R142,646.0,2135.0,False,False,1
94649,2013-01-19,R142_R293_01-06-00,807102.0,807125.0,2407339.0,2407541.0,R142_R293,R293,R142,23.0,202.0,False,False,1
94650,2013-01-19,R142_R293_01-06-01,3896898.0,3897438.0,8193366.0,8194469.0,R142_R293,R293,R142,540.0,1103.0,False,False,1
94619,2013-01-19,R138_R293_00-00-01,421736.0,423644.0,270819.0,271617.0,R138_R293,R293,R138,1908.0,798.0,False,False,1
94618,2013-01-19,R138_R293_00-00-00,958932.0,960613.0,588039.0,588932.0,R138_R293,R293,R138,1681.0,893.0,False,False,1
92967,2013-01-19,N071_R013_00-00-02,1426967.0,1427564.0,2095014.0,2095990.0,N071_R013,R013,N071,597.0,976.0,False,False,1
92968,2013-01-19,N071_R013_00-00-03,2911772.0,2912521.0,2828365.0,2829160.0,N071_R013,R013,N071,749.0,795.0,False,False,1
92969,2013-01-19,N071_R013_00-00-04,5135886.0,5137082.0,1850708.0,1851180.0,N071_R013,R013,N071,1196.0,472.0,False,False,1
92970,2013-01-19,N071_R013_00-06-00,1329238.0,1329442.0,3037120.0,3038275.0,N071_R013,R013,N071,204.0,1155.0,False,False,1
92971,2013-01-19,N072_R012_05-00-00,3650897.0,3650982.0,4089804.0,4090201.0,N072_R012,R012,N072,85.0,397.0,False,False,1
92972,2013-01-19,N072_R012_05-00-01,4878066.0,4878470.0,3419424.0,3419922.0,N072_R012,R012,N072,404.0,498.0,False,False,1
92973,2013-01-19,N072_R012_05-00-02,3065432.0,3066083.0,1042862.0,1043125.0,N072_R012,R012,N072,651.0,263.0,False,False,1
92974,2013-01-19,N072_R012_05-00-03,5555185.0,5555808.0,1554570.0,1554643.0,N072_R012,R012,N072,623.0,73.0,False,False,1
92975,2013-01-19,N072_R012_05-03-00,176318.0,177840.0,174036.0,174302.0,N072_R012,R012,N072,1522.0,266.0,False,False,1
92976,2013-01-19,N072_R012_05-03-01,6159606.0,6161213.0,1334746.0,1335067.0,N072_R012,R012,N072,1607.0,321.0,False,False,1
92977,2013-01-19,N072_R012_05-03-02,15774172.0,15775600.0,5101700.0,5102093.0,N072_R012,R012,N072,1428.0,393.0,False,False,1
92978,2013-01-19,N072_R012_05-03-03,14358116.0,14359415.0,5719216.0,5719705.0,N072_R012,R012,N072,1299.0,489.0,False,False,1
92979,2013-01-19,N072_R012_05-03-04,12650276.0,12651467.0,5468549.0,5469062.0,N072_R012,R012,N072,1191.0,513.0,False,False,1
92980,2013-01-19,N072_R012_05-03-05,6269353.0,6270165.0,2869125.0,2869617.0,N072_R012,R012,N072,812.0,492.0,False,False,1
92966,2013-01-19,N071_R013_00-00-01,1580842.0,1581527.0,3729637.0,3731078.0,N071_R013,R013,N071,685.0,1441.0,False,False,1
92981,2013-01-19,N072_R012_05-03-06,7668352.0,7669017.0,4708090.0,4708638.0,N072_R012,R012,N072,665.0,548.0,False,False,1
92983,2013-01-19,N073_R013_02-00-01,2999744.0,2999902.0,19400655.0,19403134.0,N073_R013,R013,N073,158.0,2479.0,False,False,1
92984,2013-01-19,N073_R013_02-00-02,1764703.0,1764992.0,5085623.0,5087096.0,N073_R013,R013,N073,289.0,1473.0,False,False,1
92985,2013-01-19,N073_R013_02-00-03,662830.0,663178.0,1282169.0,1283030.0,N073_R013,R013,N073,348.0,861.0,False,False,1
92986,2013-01-19,N073_R013_02-00-04,2477103.0,2477471.0,3350306.0,3350785.0,N073_R013,R013,N073,368.0,479.0,False,False,1
92987,2013-01-19,N073_R013_02-00-05,3475778.0,3476074.0,3533236.0,3533499.0,N073_R013,R013,N073,296.0,263.0,False,False,1
92988,2013-01-19,N073_R013_02-00-06,683906.0,684199.0,582057.0,582276.0,N073_R013,R013,N073,293.0,219.0,False,False,1
92989,2013-01-19,N073_R013_02-00-07,1388748.0,1388958.0,707713.0,707787.0,N073_R013,R013,N073,210.0,74.0,False,False,1
92990,2013-01-19,N073_R013_02-00-08,1843766.0,1843926.0,1905194.0,1905360.0,N073_R013,R013,N073,160.0,166.0,False,False,1
92982,2013-01-19,N073_R013_02-00-00,1386210.0,1386240.0,8958199.0,8958771.0,N073_R013,R013,N073,30.0,572.0,False,False,1
92965,2013-01-19,N071_R013_00-00-00,3555332.0,3556310.0,10082137.0,10084978.0,N071_R013,R013,N071,978.0,2841.0,False,False,1
92964,2013-01-19,N070_R012_04-05-01,0.0,0.0,1171.0,1171.0,N070_R012,R012,N070,0.0,0.0,False,False,1
92963,2013-01-19,N070_R012_04-05-00,4302.0,4303.0,0.0,0.0,N070_R012,R012,N070,1.0,0.0,False,False,1
92933,2013-01-19,N067_R012_00-00-00,236943.0,237573.0,157329.0,157732.0,N067_R012,R012,N067,630.0,403.0,False,False,1
92934,2013-01-19,N067_R012_00-00-01,220127.0,220755.0,235249.0,236106.0,N067_R012,R012,N067,628.0,857.0,False,False,1
92935,2013-01-19,N067_R012_00-00-02,6374685.0,6375164.0,8716283.0,8717124.0,N067_R012,R012,N067,479.0,841.0,False,False,1
92936,2013-01-19,N067_R012_00-00-03,7100448.0,7100942.0,7259415.0,7260187.0,N067_R012,R012,N067,494.0,772.0,False,False,1
92937,2013-01-19,N067_R012_00-00-04,8129738.0,8130229.0,7832741.0,7833521.0,N067_R012,R012,N067,491.0,780.0,False,False,1
92938,2013-01-19,N067_R012_00-00-05,8507597.0,8508446.0,5361188.0,5361770.0,N067_R012,R012,N067,849.0,582.0,False,False,1
92939,2013-01-19,N067_R012_00-03-00,6368851.0,6370254.0,1540913.0,1541286.0,N067_R012,R012,N067,1403.0,373.0,False,False,1
92940,2013-01-19,N067_R012_00-03-01,11291534.0,11292778.0,2071605.0,2071909.0,N067_R012,R012,N067,1244.0,304.0,False,False,1
92941,2013-01-19,N067_R012_00-03-02,13651676.0,13653684.0,3574952.0,3575192.0,N067_R012,R012,N067,2008.0,240.0,False,False,1
92942,2013-01-19,N067_R012_00-05-00,447787.0,448127.0,6081251.0,6083765.0,N067_R012,R012,N067,340.0,2514.0,False,False,1
92943,2013-01-19,N067_R012_00-05-01,2708358.0,2708907.0,13733140.0,13735588.0,N067_R012,R012,N067,549.0,2448.0,False,False,1
92944,2013-01-19,N067_R012_00-05-02,2786978.0,2787742.0,7084547.0,7086059.0,N067_R012,R012,N067,764.0,1512.0,False,False,1
92945,2013-01-19,N067_R012_00-05-03,1817103.0,1817948.0,1675433.0,1676040.0,N067_R012,R012,N067,845.0,607.0,False,False,1
92946,2013-01-19,N067_R012_00-06-00,1967116.0,1967218.0,1900739.0,1900882.0,N067_R012,R012,N067,102.0,143.0,False,False,1
92947,2013-01-19,N067_R012_00-06-01,104726.0,104761.0,712987.0,713242.0,N067_R012,R012,N067,35.0,255.0,False,False,1
92948,2013-01-19,N067_R012_00-06-02,843.0,843.0,0.0,0.0,N067_R012,R012,N067,0.0,0.0,False,False,1
92962,2013-01-19,N070_R012_04-00-04,10266972.0,10268541.0,4684343.0,4685139.0,N070_R012,R012,N070,1569.0,796.0,False,False,1
92961,2013-01-19,N070_R012_04-00-03,7336090.0,7337133.0,5002973.0,5003864.0,N070_R012,R012,N070,1043.0,891.0,False,False,1
92960,2013-01-19,N070_R012_04-00-02,6544371.0,6545378.0,6343164.0,6344428.0,N070_R012,R012,N070,1007.0,1264.0,False,False,1
92959,2013-01-19,N070_R012_04-00-01,173794.0,174888.0,197760.0,199185.0,N070_R012,R012,N070,1094.0,1425.0,False,False,1
92958,2013-01-19,N070_R012_04-00-00,3119829.0,3121013.0,2362892.0,2363995.0,N070_R012,R012,N070,1184.0,1103.0,False,False,1
92957,2013-01-19,N069_R013_01-06-00,159275.0,159414.0,632659.0,633336.0,N069_R013,R013,N069,139.0,677.0,False,False,1
92956,2013-01-19,N069_R013_01-00-02,4289040.0,4290143.0,3157753.0,3158713.0,N069_R013,R013,N069,1103.0,960.0,False,False,1
92954,2013-01-19,N069_R013_01-00-00,3137901.0,3138659.0,1534750.0,1535065.0,N069_R013,R013,N069,758.0,315.0,False,False,1
92953,2013-01-19,N068_R012_03-06-00,5307900.0,5308209.0,7094772.0,7094772.0,N068_R012,R012,N068,309.0,0.0,False,False,1
92952,2013-01-19,N068_R012_03-00-02,4572811.0,4573580.0,597840.0,597953.0,N068_R012,R012,N068,769.0,113.0,False,False,1
92951,2013-01-19,N068_R012_03-00-01,3139596.0,3140785.0,599240.0,599519.0,N068_R012,R012,N068,1189.0,279.0,False,False,1
92950,2013-01-19,N068_R012_03-00-00,5366864.0,5367739.0,3828099.0,3829134.0,N068_R012,R012,N068,875.0,1035.0,False,False,1
92949,2013-01-19,N067_R012_00-06-03,0.0,0.0,59.0,59.0,N067_R012,R012,N067,0.0,0.0,False,False,1
92955,2013-01-19,N069_R013_01-00-01,3798878.0,3799750.0,1707043.0,1707474.0,N069_R013,R013,N069,872.0,431.0,False,False,1
99027,2013-01-20,R142_R293_01-00-00,6903279.0,6903818.0,5538906.0,5539485.0,R142_R293,R293,R142,539.0,579.0,False,False,1
99028,2013-01-20,R142_R293_01-00-01,8644205.0,8644890.0,5821514.0,5822093.0,R142_R293,R293,R142,685.0,579.0,False,False,1
